번호,name,address,disabled_man,disabled_woman,opentime,latitude,longitude,diaper,error_count,emergency_bell
2932,간이화장실_노량진근린공원_송학대공원,서울특별시 동작구 노량진동 325-1,없음,없음,00:00~00:00,37.5082504,126.9433247,없음,0,여자화장실
3073,간이화장실_벽천_성남고후문,서울특별시 동작구 여의대방로36길 71,없음,없음,00:00~00:00,37.5074717,126.9274724,없음,0,여자화장실
3079,간이화장실_삼일공원체육시설,서울특별시 동작구 사당동 산24-17,없음,없음,00:00~00:00,37.48586,126.9745425,없음,0,여자화장실
3071,"간이화장실_상도근린공원(상도동, 초소앞)",서울특별시 동작구 상도동 산65-235,없음,없음,00:00~00:00,37.492402,126.9431439,없음,0,여자화장실
3070,간이화장실_상도근린공원(상도동_국사봉약수터),서울특별시 동작구 상도동 산65-217,없음,없음,00:00~00:00,37.4933795,126.9420992,없음,0,여자화장실
3069,간이화장실_상도근린공원(상도동_국사봉약수터),서울특별시 동작구 상도동 산65-217,없음,없음,00:00~00:00,37.4933795,126.9420992,없음,0,여자화장실
3080,간이화장실_현충근린공원(극동아파트뒤),서울특별시 동작구 사당동 산11-1,없음,없음,00:00~00:00,37.4937359,126.9739366,없음,0,여자화장실
2931,"간이화장실_현충근린공원(동작동, 봉화)",서울특별시 동작구 동작동 산16-21,없음,없음,00:00~00:00,37.4964665,126.9785819,없음,0,여자화장실
3077,"간이화장실_현충근린공원(동작동,비계)",서울특별시 동작구 동작동 산 42-1,없음,없음,00:00~00:00,37.5031968,126.9676951,없음,0,없음
2929,"간이화장실_현충근린공원(동작동,정금)",서울특별시 동작구 동작동 산10-2,없음,없음,00:00~00:00,37.4949885,126.9762091,없음,0,여자화장실
2930,"간이화장실_현충근린공원(사당동,상록)",서울특별시 동작구 사당동 산12-2,없음,없음,00:00~00:00,37.4927558,126.9732129,없음,0,없음
2935,"간이화장실_현충근린공원(사당동,학수)",서울특별시 동작구 사당동 산22-16,없음,없음,00:00~00:00,37.4926678,126.966636,없음,0,여자화장실
3081,간이화장실_현충근린공원(유아숲체험장),서울특별시 동작구 흑석동 산42-1,없음,없음,00:00~00:00,37.4996853,126.9574926,없음,0,여자화장실
3067,"간이화장실_현충근린공원(흑석동,달마)",서울특별시 동작구 흑석동 산 59-2,없음,없음,00:00~00:00,37.498332,126.9596384,없음,0,여자화장실
3066,간이화장실_현충근린공원(흑석동_달마사입구),서울특별시 동작구 흑석동 256-84,없음,없음,00:00~00:00,37.4987406,126.9621686,없음,0,여자화장실
118,갈곡리어린이공원,서울특별시 은평구 갈현로41길 3 ,없음,없음,24시간,37.6239614,126.9164405,여자,0,여자화장실
509,갈대2축구장,서울특별시 영등포구 양평동6가,없음,없음,24시간,37.5426372,126.8895727,없음,0,여자화장실
4260,갈산근린공원(A) (서울시),"서울특별시 양천구 목동남로 106-23, 교통광장",없음,없음,24시간,37.5087858,126.869723,없음,0,여자화장실
4261,갈산근린공원(B) (서울시),"서울특별시 양천구 신정7동 171-58, 분수광장",없음,없음,24시간,37.510422,126.8648713,남여,0,여자화장실
4262,갈산근린공원(C) (서울시),"서울특별시 양천구 신정동 162-56, 향림사 뒤",있음,있음,24시간,37.5060631,126.8684043,없음,0,여자화장실
4187,갈산도서관,서울 양천구 신정동 337-9,있음,있음,"평일09-22시, 주말 09~22시(월요일 휴관)",37.5088999,126.8673582,여자,0,여자화장실
4191,갈산문화예술센터,서울특별시 양천구 목동남로 106,있음,있음,평일(09:00∼21:00),37.5107579,126.8701549,없음,0,여자화장실
2887,갈월동 주유소,서울특별시 용산구 한강대로 322 ,없음,없음,-,37.5470375,126.9722357,없음,0,여자화장실
3147,갈월종합사회복지관,서울특별시 용산구 두텁바위로 25 ,없음,없음,06:00~23:00,37.5457838,126.9748238,없음,0,여자화장실
111,갈현1동 주민센터,서울특별시 은평구 갈현로 301 ,없음,없음,24시간,37.623674,126.9167419,없음,0,여자화장실
95,갈현근린공원 공중화장실,서울특별시 은평구 진관1로 82,없음,없음,24시간,37.6306852,126.9269789,여자,0,여자화장실
20,갈현제2동주민센터 화장실,서울특별시 은평구 연서로27길 31-6 ,없음,없음,24시간,37.6186002,126.9158472,없음,0,여자화장실
3675,감나무어린이공원,"서울특별시 상계6,7동741-2",없음,없음,24시간,37.6426761,127.0555474,여자,0,여자화장실
1613,감람교회,서울특별시 논현로85길 71 ,없음,없음,09:30~17:30,37.4973656,127.0325989,없음,0,여자화장실
652,감로천생태공원 화장실,서울특별시 금천구 독산동 산197,없음,없음,24시간,37.4699341,126.9011464,없음,0,여자화장실
2600,갓바위어린이공원 공중화장실,서울특별시 중랑구 용마산로114길 34,없음,없음,06:00~22:00,37.5990696,127.1030088,없음,0,여자화장실
4039,강감찬도시농업센터 화장실,서울특별시 관악구 봉천동 253-8,있음,있음,24시간,37.4699229,126.9576947,남여,0,여자화장실
1837,강남 경찰서,서울특별시 강남구 테헤란로 114길11,없음,없음,9시~18시,37.5092298,127.0670893,없음,0,여자화장실
4153,강남경로당,서울특별시 관악구 신림동 1657-3,없음,없음,09:00~18:00,37.482343,126.9047432,없음,0,여자화장실
1893,강남관광정보센터,서울특별시 강남구 압구정로 161,있음,있음,09:00-18:00,37.5270132,127.026458,없음,0,여자화장실
1857,강남구민체육관,서울특별시 강남구 개포로28길 47,있음,있음,24시간,37.483391,127.047097,없음,0,여자화장실
1832,강남구민회관,서울특별시 강남구 삼성로 154,없음,없음,9시~18시,37.4938496,127.06415,없음,0,여자화장실
1833,강남구보건소,서울특별시 강남구 선릉로 668,있음,있음,09:00~18:00,37.5163319,127.0421351,남여,0,
1684,강남구비즈니스센터,서울특별시 봉은사로 320,있음,있음,16시간,37.5094369,127.0419576,없음,0,없음
1830,강남구청,서울특별시 강남구 학동로 426,없음,없음,9시~18시,37.5175686,127.0474869,없음,0,없음
1674,강남구청역(7),서울특별시 강남구 학동로 346,없음,없음,05~24,37.5182038,127.0472197,남여,0,없음
1705,강남동산교회,서울특별시 개포로 257 ,없음,없음,상시,37.4794773,127.0502789,없음,0,없음
1750,강남메이저의원(구 미즈메디병원),서울특별시 도곡로 452 ,없음,없음,07:30~19:00,37.4982104,127.0599171,없음,0,없음
1976,강남복지충전소,서울특별시 밤고개로 200,없음,없음,상시,37.4763898,127.1054897,없음,0,없음
1974,강남블루지움,서울특별시 밤고개로 219,없음,없음,상시,37.4747226,127.1070295,없음,0,없음
1882,강남소방서,서울특별시 강남구 테헤란로 629,있음,있음,24시간,37.510282,127.066822,없음,0,없음
1856,강남수도사업소,서울특별시 강남구 양재천로 199,있음,있음,24시간,37.4832777,127.0470563,없음,0,없음
1858,강남스포츠문화센터,서울특별시 강남구 밤고개로1길 52,있음,있음,09:00~18:00,37.4889719,127.1053398,없음,0,없음
1820,강남시니어플라자 공중화장실,서울특별시 강남구 봉은사로 332,있음,있음,9시간,37.50995,127.0431,여자,0,
1615,강남역 서희스타힐스,서울특별시 도곡로3길 19 ,없음,없음,상시,37.4913729,127.0325246,없음,0,없음
1678,강남역 지하상가1,서울특별시 강남대로 396,있음,있음,0~24시,37.4970559,127.0281806,남여,0,없음
1679,강남역 지하상가2,서울특별시 강남대로 396,있음,있음,0~25시,37.4970559,127.0281806,남여,0,
1663,강남역(2),서울특별시 강남구 강남대로 396,없음,없음,05~24,37.4970559,127.0281806,남여,0,없음
1888,강남우체국,서울특별시 강남구 개포로 619,있음,있음,15시간,37.4936525,127.0780598,여자,0,없음
1854,강남운전면허시험장,서울특별시 강남구 테헤란로114길 23,있음,있음,09:00~1800,37.50859,127.06743,없음,0,없음
1868,강남웰에이징센터 공영노외주차장,서울특별시 선릉로108길 27,없음,없음,24시간,37.510183,127.046539,없음,0,
1892,강남장애인복지관,서울특별시 강남구 개포로 605,있음,있음,09:00-18:00,37.4919944,127.073463,없음,0,없음
1968,강남제일교회,서울특별시 헌릉로637길 12,없음,없음,09:00~18:00,37.4659714,127.1090762,없음,0,없음
3957,강남주유소,서울특별시 서초구 반포동 19-2번지,없음,없음,상시,37.5046215,127.0017978,없음,0,
3919,강남터미널 지하상가 공중화장실,서울특별시 서초구 잠원동 68-17,없음,없음,10:00~22:00,37.5077262,127.0093367,없음,0,없음
1977,강남푸르지오시티1차,서울특별시 자곡로 191 ,없음,없음,상시,37.4749865,127.1038021,없음,0,없음
1978,강남푸르지오시티2차,서울특별시 자곡로 192 ,없음,없음,정시,37.4743933,127.1040668,없음,0,없음
1758,강남프라자,서울특별시 언주로314 ,없음,없음,06:00~23:00,37.4959548,127.0466573,없음,0,없음
2364,강남힘찬병원,서울특별시 송파구 송파동 20-8,있음,있음,영업시간 내,37.5076335,127.1098297,여자,0,없음
3571,강동가족캠핑장,서울특별시 강동구 둔촌동 562-8,있음,있음,24시간,37.5361071,127.1533068,남여,0,없음
3555,강동구 보건소,서울특별시 강동구 성내동 541-2,있음,있음,9시간,37.5293,127.12555,여자,0,없음
3573,강동구민회관,서울특별시 강동구 천호1동 41번지,있음,있음,9시간,37.545258,127.136064,여자,0,없음
3556,강동구의회,서울특별시 강동구 성내동 541-1,있음,있음,9시간,37.5286822,127.1267357,없음,0,없음
3581,강동구청 서관,서울특별시 강동구 성내동 540,없음,없음,9시간,37.530094,127.123686,남여,0,없음
3580,강동구청 성안별관,서울특별시 강동구 성내동 535-8,있음,있음,9시간,37.5306503,127.1239626,남여,0,없음
3583,강동구청 제1청사 1층 화장실,서울특별시 강동구 성내동 540,있음,있음,9시간,37.530094,127.123686,남여,0,
3582,강동구청 제2청사 1층 화장실,서울특별시 강동구 성내동 540,없음,없음,9시간,37.530094,127.123686,남여,0,없음
3536,강동구청역(8),서울특별시 강동구 성내동 319 강동구청역,없음,없음,05~24,37.5307146,127.121838,남여,0,여자화장실
2528,강동송파교육지원청,서울특별시 송파구 잠실동 22-3,있음,있음,영업시간 내,37.514374,127.0889505,없음,0,없음
3589,강동아트센터,서울특별시 강동구 상일동 477,있음,있음,9시간,37.55117,127.15742,없음,0,없음
3544,강동역(5),서울특별시 강동구 천호동 447 강동역,없음,없음,05~24,37.5357787,127.1341277,남여,0,없음
465,강마을공원,서울특별시 영등포구 당산동6가 120번지 10호,있음,있음,24시간,37.5329632,126.9068333,없음,0,여자화장실
1333,강명빌딩 민간 개방화장실,서울특별시 강북구 도봉로 145 ,없음,없음,10:00~18:00,37.6217926,127.0275862,없음,0,없음
2848,강변 주유소,서울특별시 용산구 원효로 9 ,없음,없음,-,37.5349451,126.9458759,없음,0,여자화장실
1128,강변역(2),서울특별시 광진구 구의동 546-6 2호선 강변역,없음,없음,05:00~24:00,37.5353816,127.0945451,남여,0,없음
1379,강북구가족센터,서울특별시 강북구 번동 417-93,없음,없음,9시간,37.637714,127.0296909,남여,0,여자화장실
1302,강북구보건소,서울특별시 강북구 한천로 897,있음,있음,09:00~18:00,37.6322105,127.0388226,없음,0,없음
1299,강북구청 내부 화장실,서울특별시 강북구 도봉로89길 13 ,없음,없음,09:00~18:00(주중),37.639544,127.0254728,여자,0,없음
1300,강북구청 외부 화장실,서울특별시 강북구 도봉로89길 13 ,없음,없음,00:00~24:00(동절기 폐쇄),37.639544,127.0254728,없음,0,없음
1335,강북메디컬센터 개방화장실,서울특별시 강북구 도봉로 190 ,없음,없음,09:00~19:30,37.6259186,127.0269862,없음,0,없음
4371,강북삼성병원,서울특별시 종로구 새문안로 29,있음,있음,평일 08:30~17:00,37.5682685,126.9680979,없음,0,없음
1322,강북소방서,서울특별시 강북구 번동365-1,있음,있음,09~18,37.6334146,127.0375183,없음,0,없음
1372,강북소방서 앞 공중화장실,서울특별시 강북구 한천로 914 ,없음,없음,00:00~24:00,37.6345315,127.0361469,여자,0,없음
1368,강북우리들병원 화장실,서울특별시 강북구 한천로 1083 ,없음,없음,09:00~18:00,37.6425531,127.0226638,없음,0,없음
1371,강북중학교 옆 공중화장실,서울특별시 강북구 수유동 647-2,없음,없음,00:00~24:00,37.6447942,127.0275082,없음,0,없음
407,강산제2주유소 개방화장실,서울특별시 성북구 정릉동 401-15 강산제2주유소,없음,없음,00:00~23:50,37.6091669,127.0078852,없음,0,장애인화장실
360,강산주유소 개방화장실,서울특별시 성북구 보문동7가 138 강산주유소,없음,없음,00:00~23:50,37.5779766,127.022713,없음,0,없음
3454,강서 한강공원1,서울특별시 강서구 가양동   439-1,있음,없음,00:00~24:00,37.56986092,126.8514359,없음,0,없음
3455,강서 한강공원2,서울특별시 강서구 방화3동 14-11,있음,없음,00:00~24:00,37.5835057,126.823046,없음,0,
3456,강서 한강공원3,서울특별시 강서구 방화3동 17-5,있음,없음,00:00~24:00,37.585016,126.820824,없음,0,없음
3469,강서경찰서,서울특별시 강서구 화곡동 980-30,없음,없음,00:00~24:00,37.55155817,126.8496564,없음,0,없음
3360,강서구립자전거연습장,서울특별시 강서구 방화동   54-5,없음,없음,09:00~18:00,37.58361895,126.8190021,없음,0,
3161,강서구민올림픽체육센터,서울특별시 강서구 등촌동 707-3,있음,있음,06:00~22:00,37.55966985,126.850584,남여,0,없음
3159,강서구민회관 화장실,서울특별시 강서구 내발산동 산 19-1,있음,있음,06:00~22:00,37.55343642,126.8436489,없음,0,없음
3427,강서구의회 1층 화장실,서울특별시 강서구 등촌동 512-1,있음,있음,09:00~18:00,37.54648539,126.8623008,없음,0,없음
3252,강서구자원봉사센터 화장실,서울특별시 강서구 등촌동 649-10,없음,없음,09:00~18:00,37.55250407,126.8623132,없음,0,없음
3254,강서구청 가양동별관,서울특별시 강서구 가양동 1488-9,없음,있음,09:00~18:00,37.56059759,126.8596797,없음,0,없음
3299,강서구청 별관 화장실,서울특별시 강서구 화곡동 980-16,없음,없음,09:00~18:00,37.55096551,126.8495322,여자,0,없음
3298,강서구청 본관 화장실,서울특별시 강서구 화곡동 980-16,없음,없음,09:00~18:00,37.55096551,126.8495322,여자,0,없음
